order_id,delivery_partner_id,delivery_status,delivery_time_minutes,distance_km,reasons_if_delayed
1041536174,60201,Slightly Delayed,12.0,0.92,Traffic
6631188689,24043,On Time,-5.0,2.62,
9300178512,73376,On Time,3.0,0.65,Traffic
1086881691,6106,On Time,-2.0,3.75,
8008880980,65111,On Time,4.0,2.88,Traffic
2417680703,41668,Slightly Delayed,14.0,2.42,Traffic
1117730990,19991,On Time,0.0,2.09,
1678557345,20447,On Time,0.0,2.56,
4505129824,81297,On Time,3.0,1.09,Traffic
8737295686,61898,On Time,-5.0,2.36,
7997347191,11517,Slightly Delayed,13.0,3.99,Traffic
1930645698,82675,On Time,4.0,1.16,Traffic
5393373590,48267,Slightly Delayed,9.0,1.59,Traffic
5851854765,71230,Slightly Delayed,9.0,0.88,Traffic
3765179520,99605,Significantly Delayed,23.0,0.53,Traffic
683969424,88789,Slightly Delayed,11.0,2.51,Traffic
8459624382,87672,Slightly Delayed,13.0,1.98,Traffic
7110044004,30128,Slightly Delayed,7.0,4.19,Traffic
4302375314,63810,On Time,5.0,2.12,Traffic
1245307588,89554,Slightly Delayed,10.0,4.48,Traffic
3876260101,39494,On Time,-2.0,4.2,
3162263618,48838,On Time,2.0,1.43,Traffic
655792395,74441,Slightly Delayed,6.0,1.93,Traffic
7624743284,67656,Slightly Delayed,7.0,4.86,Traffic
4783962671,12164,Slightly Delayed,8.0,0.99,Traffic
7166787473,13336,Significantly Delayed,29.0,0.73,Traffic
9395228070,82773,On Time,-1.0,1.83,
902157975,86411,On Time,-3.0,0.52,
6947741744,54437,On Time,5.0,4.47,Traffic
4788498083,64522,Significantly Delayed,16.0,3.6,Traffic
8070127087,46786,On Time,5.0,1.53,Traffic
5191429552,99889,Slightly Delayed,12.0,2.72,Traffic
5220651138,9937,On Time,-3.0,3.51,
2758734705,30040,On Time,2.0,4.23,Traffic
2907887532,83016,On Time,-1.0,2.0,
7388846009,51360,On Time,-1.0,4.8,
2606843929,15405,On Time,-4.0,2.29,
5637567433,53431,On Time,-5.0,0.67,
8838095431,61209,On Time,2.0,1.88,Traffic
1564649286,16991,On Time,5.0,2.69,Traffic
4098166849,93376,Significantly Delayed,24.0,2.17,Traffic
8091143423,71870,On Time,3.0,3.33,Traffic
3024045336,158,On Time,4.0,4.13,Traffic
6152984028,47844,Slightly Delayed,6.0,0.7,Traffic
3450790653,5694,On Time,-2.0,4.66,
8028917900,56483,On Time,2.0,0.82,Traffic
7781884407,63528,On Time,2.0,1.27,Traffic
3483689828,95069,On Time,0.0,0.78,
8341286014,60030,On Time,4.0,3.84,Traffic
7936106887,4033,On Time,3.0,2.79,Traffic
2247354978,56703,On Time,-4.0,1.17,
5347701114,49960,On Time,-2.0,3.07,
7846068436,60910,On Time,2.0,1.5,Traffic
9893439302,2306,On Time,-4.0,2.83,
4160816433,34874,Slightly Delayed,9.0,3.24,Traffic
6000890622,29998,On Time,-3.0,0.96,
7317676958,61886,Slightly Delayed,11.0,1.65,Traffic
8620144614,95461,Significantly Delayed,21.0,1.46,Traffic
3940758882,46910,On Time,4.0,0.51,Traffic
5216555041,72142,On Time,-3.0,1.25,
5144793312,46815,On Time,0.0,1.8,
7241413847,93156,On Time,-5.0,0.88,
3567610983,20825,Significantly Delayed,17.0,3.18,Traffic
16878685,52442,On Time,3.0,2.47,Traffic
951657166,14551,On Time,-5.0,3.88,
4189022307,89735,On Time,1.0,4.08,Traffic
7378521428,2580,On Time,-2.0,1.29,
6266311709,82516,On Time,2.0,2.0,Traffic
7985347262,55202,On Time,-1.0,4.89,
992764262,15917,On Time,-2.0,1.79,
3080291353,11812,On Time,3.0,3.38,Traffic
5532188237,12596,On Time,-4.0,2.31,
6814658453,75027,On Time,-4.0,1.31,
4861499558,50307,On Time,1.0,0.96,Traffic
2521042570,91832,On Time,-2.0,2.94,
5217781278,73513,Slightly Delayed,14.0,1.31,Traffic
8006034379,34026,On Time,5.0,4.61,Traffic
7380913411,31462,Slightly Delayed,13.0,4.7,Traffic
7706841114,121,On Time,-3.0,3.81,
1561779937,35802,On Time,2.0,2.47,Traffic
7196559586,89036,On Time,-5.0,1.98,
2359961993,53176,On Time,0.0,4.6,
243819964,42120,On Time,1.0,2.06,Traffic
4806735178,52673,On Time,-1.0,2.31,
9198762300,52504,On Time,-4.0,3.76,
1105231941,38404,On Time,5.0,4.87,Traffic
5533955218,61605,On Time,-4.0,2.46,
5130246751,23663,On Time,-4.0,1.46,
4528445001,31379,Slightly Delayed,9.0,1.2,Traffic
9503959018,40645,On Time,3.0,3.66,Traffic
4107052604,32714,On Time,2.0,3.94,Traffic
5578822558,79766,Slightly Delayed,15.0,4.0,Traffic
5506634472,37774,Significantly Delayed,18.0,3.52,Traffic
4112426763,17291,On Time,-3.0,1.61,
7157334145,10121,On Time,-2.0,4.72,
8423458672,59255,On Time,5.0,4.24,Traffic
3011683470,2265,On Time,5.0,4.3,Traffic
1884947290,96167,On Time,3.0,3.5,Traffic
558163882,43299,Slightly Delayed,7.0,1.63,Traffic
824869105,50457,On Time,-3.0,3.7,
4193492511,10949,On Time,-1.0,2.92,
120996684,86475,Slightly Delayed,10.0,0.68,Traffic
2531932780,4665,On Time,2.0,4.93,Traffic
8095547865,14451,On Time,-4.0,3.05,
6894204435,48874,On Time,-5.0,3.58,
9514917126,51089,Slightly Delayed,10.0,2.87,Traffic
9329665908,64268,On Time,2.0,2.69,Traffic
1435406360,25991,On Time,-3.0,2.11,
3460843508,89605,On Time,-1.0,3.59,
4762084133,50374,On Time,5.0,1.36,Traffic
3884862300,38680,Slightly Delayed,7.0,2.84,Traffic
1990946411,16925,On Time,-3.0,2.44,
5054937065,24647,Slightly Delayed,13.0,1.77,Traffic
9431652023,53366,On Time,4.0,1.86,Traffic
2268736598,8883,On Time,-4.0,1.89,
2793638565,7507,On Time,-5.0,4.78,
4168839407,45033,On Time,-1.0,3.25,
7406514357,66093,On Time,-4.0,1.79,
6087916798,10351,Slightly Delayed,10.0,4.46,Traffic
4319962076,66984,Significantly Delayed,19.0,1.55,Traffic
3904134741,4829,On Time,5.0,1.25,Traffic
3770123374,86645,On Time,4.0,0.56,Traffic
4494390731,10118,Slightly Delayed,8.0,4.06,Traffic
6109777696,12387,Slightly Delayed,6.0,3.5,Traffic
1401372388,18081,On Time,-1.0,0.72,
4283973398,86156,On Time,2.0,1.41,Traffic
3261847147,86297,Slightly Delayed,8.0,4.8,Traffic
3153811191,69044,On Time,5.0,4.63,Traffic
2639216409,17836,On Time,4.0,4.66,Traffic
5948575331,53387,On Time,-2.0,1.46,
7792925364,8734,On Time,1.0,0.56,Traffic
7286478750,35322,Slightly Delayed,9.0,3.24,Traffic
9776505630,66941,On Time,-4.0,4.39,
4527342708,81841,On Time,-5.0,2.49,
1124359689,42724,Slightly Delayed,13.0,4.52,Traffic
3717458742,97637,Slightly Delayed,6.0,2.14,Traffic
283675535,3175,On Time,-3.0,2.89,
6039353394,39607,On Time,-4.0,2.52,
6735917931,99298,On Time,-1.0,4.98,
5155256671,8227,On Time,-4.0,2.26,
3984108726,63676,On Time,4.0,4.62,Traffic
2491374111,43388,On Time,2.0,2.18,Traffic
2043371805,5098,Slightly Delayed,14.0,2.07,Traffic
9657782153,14419,On Time,-4.0,4.77,
9237289778,10352,On Time,5.0,3.13,Traffic
8917116859,29174,On Time,1.0,3.89,Traffic
720578658,67720,On Time,-4.0,1.2,
9122210530,81385,Significantly Delayed,24.0,3.74,Traffic
3540524256,39511,On Time,5.0,0.88,Traffic
1909520255,16469,Significantly Delayed,17.0,4.88,Traffic
8022279737,7643,On Time,-2.0,1.02,
7381549355,28416,On Time,5.0,4.76,Traffic
3998829973,88976,Significantly Delayed,20.0,3.21,Traffic
2895464675,13097,Slightly Delayed,12.0,4.48,Traffic
3971098657,84093,On Time,2.0,1.28,Traffic
5278249111,22996,Significantly Delayed,23.0,0.51,Traffic
9810576443,51602,On Time,4.0,4.19,Traffic
4128844410,17809,On Time,1.0,2.47,Traffic
6103869123,60764,On Time,0.0,3.31,
6595041423,53964,On Time,-2.0,3.32,
3991011923,4543,On Time,0.0,4.32,
5275440923,95040,Slightly Delayed,14.0,4.23,Traffic
6468633344,67358,On Time,-3.0,4.28,
9992859795,47148,Slightly Delayed,13.0,1.55,Traffic
7518488485,69310,On Time,5.0,4.45,Traffic
9746950023,50913,On Time,-3.0,2.54,
2721433550,99958,On Time,1.0,3.28,Traffic
6131680348,11536,On Time,1.0,1.27,Traffic
2281544500,65040,On Time,2.0,1.53,Traffic
4283802879,22353,On Time,-5.0,0.56,
8621732366,87688,On Time,4.0,2.97,Traffic
3797679856,81944,On Time,0.0,4.15,
8532100929,84664,On Time,5.0,1.36,Traffic
2973976544,71497,On Time,5.0,0.65,Traffic
814260962,23195,On Time,-2.0,3.56,
9411848231,44999,Slightly Delayed,15.0,2.38,Traffic
6637284724,30833,On Time,2.0,3.05,Traffic
6497594124,96186,On Time,5.0,2.57,Traffic
7213146086,68499,On Time,-5.0,3.21,
5110274761,17677,On Time,1.0,2.01,Traffic
1112110363,50590,Slightly Delayed,8.0,2.43,Traffic
1209202931,32217,On Time,2.0,4.29,Traffic
6384745391,65142,Slightly Delayed,7.0,3.35,Traffic
3367452972,6565,Significantly Delayed,16.0,3.62,Traffic
2317597587,30057,On Time,-2.0,4.65,
2254884198,62821,On Time,4.0,3.67,Traffic
679196318,77111,On Time,-3.0,2.17,
2185319815,43571,On Time,3.0,4.84,Traffic
5965281449,26992,On Time,2.0,2.03,Traffic
8616726869,13100,Significantly Delayed,25.0,3.04,Traffic
4786027510,27204,On Time,-5.0,1.63,
4910445344,18682,On Time,-3.0,3.9,
7629577899,524,Slightly Delayed,9.0,4.06,Traffic
4769055037,18445,Slightly Delayed,15.0,1.95,Traffic
8476029654,52921,On Time,5.0,1.46,Traffic
7809866112,3022,Slightly Delayed,13.0,1.63,Traffic
5453896364,24588,On Time,2.0,3.73,Traffic
9080432189,42351,On Time,4.0,2.76,Traffic
3079758919,27064,On Time,-1.0,0.68,
4076039325,79127,Slightly Delayed,11.0,2.5,Traffic
9239241275,48917,On Time,-2.0,3.42,
4864829217,25765,On Time,-3.0,3.51,
5108704843,75292,On Time,5.0,1.51,Traffic
8049805410,61504,Significantly Delayed,26.0,2.86,Traffic
4711642504,89819,On Time,5.0,2.72,Traffic
8952094523,83322,Slightly Delayed,11.0,2.81,Traffic
4285784267,54001,On Time,-2.0,4.13,
7494670835,184,On Time,3.0,1.24,Traffic
7667090453,96187,On Time,1.0,3.63,Traffic
2193572534,23297,Significantly Delayed,28.0,1.4,Traffic
5357089776,33831,On Time,2.0,2.27,Traffic
1191016829,31384,Slightly Delayed,14.0,2.36,Traffic
549484032,60679,On Time,2.0,4.35,Traffic
8164076900,63901,Slightly Delayed,8.0,4.54,Traffic
7136165651,68514,On Time,3.0,1.49,Traffic
5368349643,33226,Significantly Delayed,28.0,4.54,Traffic
6965901435,60857,On Time,-3.0,0.86,
6687307827,71891,On Time,5.0,3.74,Traffic
475294138,59790,On Time,1.0,1.52,Traffic
9047534059,59606,On Time,4.0,4.65,Traffic
2807487047,72837,On Time,2.0,3.8,Traffic
5840148195,61116,On Time,-1.0,3.64,
3758135932,62277,On Time,3.0,3.72,Traffic
1978476136,70123,On Time,1.0,1.43,Traffic
423648434,86520,On Time,2.0,0.82,Traffic
7201868330,80726,On Time,-1.0,1.86,
9710106935,84964,Slightly Delayed,11.0,1.71,Traffic
4432235479,28012,On Time,1.0,4.67,Traffic
6951956244,24830,On Time,0.0,2.61,
378485826,58783,On Time,0.0,1.95,
8982211913,42083,On Time,1.0,2.32,Traffic
6487868576,16376,Slightly Delayed,12.0,4.82,Traffic
2973502797,9894,On Time,2.0,2.06,Traffic
4105022903,9294,On Time,1.0,3.99,Traffic
3668828731,65268,On Time,-4.0,0.97,
8644734267,12535,On Time,-5.0,4.4,
3757871565,59600,On Time,-5.0,1.19,
5770510806,62246,Slightly Delayed,11.0,1.72,Traffic
4514836077,68618,Slightly Delayed,14.0,1.31,Traffic
5927852227,45911,On Time,-2.0,0.57,
350719542,14338,On Time,-3.0,3.02,
868288823,72354,Slightly Delayed,10.0,1.4,Traffic
7199670826,81311,Significantly Delayed,27.0,3.65,Traffic
3091948113,22775,Slightly Delayed,14.0,3.86,Traffic
5793742966,17016,On Time,5.0,0.78,Traffic
7347109009,50972,Slightly Delayed,9.0,3.04,Traffic
7078912146,96685,On Time,-5.0,4.11,
2480856222,46682,On Time,3.0,0.56,Traffic
281421547,20137,On Time,-2.0,1.58,
5226963306,85138,On Time,1.0,4.02,Traffic
7316642056,69898,Slightly Delayed,8.0,2.16,Traffic
8997415290,47066,Significantly Delayed,21.0,2.44,Traffic
6737025662,59670,On Time,1.0,3.17,Traffic
8395290763,51846,Significantly Delayed,24.0,0.99,Traffic
7261119579,35731,On Time,-1.0,0.96,
9938037878,48074,Slightly Delayed,12.0,4.26,Traffic
7154987905,19693,Significantly Delayed,21.0,2.82,Traffic
3605534244,94641,On Time,2.0,1.16,Traffic
5626601040,79158,Slightly Delayed,9.0,4.46,Traffic
2577064886,98272,On Time,2.0,3.15,Traffic
2561362173,26727,On Time,1.0,1.8,Traffic
2793120553,7048,On Time,1.0,4.94,Traffic
4476563699,60652,Significantly Delayed,26.0,4.52,Traffic
1580021952,42125,On Time,-4.0,2.93,
7263454149,73299,On Time,-1.0,0.97,
4371924002,24078,Slightly Delayed,14.0,1.67,Traffic
2955277471,59573,Significantly Delayed,20.0,4.24,Traffic
9445490338,66940,Slightly Delayed,11.0,4.49,Traffic
2668915104,19287,On Time,5.0,1.88,Traffic
1045621584,28894,Significantly Delayed,23.0,0.92,Traffic
4550545705,39869,On Time,5.0,1.82,Traffic
3373390154,42345,On Time,2.0,4.51,Traffic
5142985961,19720,On Time,2.0,2.28,Traffic
649220272,7867,On Time,-1.0,1.58,
5023958886,75426,Slightly Delayed,11.0,0.74,Traffic
9993542681,73532,Slightly Delayed,15.0,4.21,Traffic
4380367305,45530,On Time,3.0,3.66,Traffic
3626113485,17386,On Time,-4.0,3.77,
4399099668,36414,Slightly Delayed,13.0,1.42,Traffic
3760880745,97705,Slightly Delayed,8.0,2.14,Traffic
1803155516,16338,On Time,-2.0,2.72,
4413782983,94774,On Time,3.0,1.37,Traffic
6766424456,10642,On Time,5.0,3.12,Traffic
8701531535,84395,Slightly Delayed,10.0,3.77,Traffic
3961971562,66728,On Time,-4.0,3.58,
1337510774,37353,On Time,-1.0,0.76,
8859147707,40674,Slightly Delayed,14.0,1.12,Traffic
5850669672,78930,On Time,2.0,3.37,Traffic
1183906926,37000,Slightly Delayed,11.0,1.57,Traffic
6277509652,71254,Significantly Delayed,23.0,2.61,Traffic
72748189,69743,Significantly Delayed,19.0,1.64,Traffic
3164922639,64606,On Time,-5.0,0.86,
1768504415,59784,On Time,-4.0,3.46,
8173155169,69738,Slightly Delayed,11.0,2.26,Traffic
6164820061,90461,On Time,-3.0,0.58,
768283559,97341,On Time,-2.0,0.81,
5091744424,98123,Significantly Delayed,16.0,2.34,Traffic
932482893,4554,On Time,-4.0,2.93,
4588148640,95857,On Time,-3.0,4.87,
8120457107,20374,On Time,3.0,4.84,Traffic
6107471725,1329,On Time,4.0,3.63,Traffic
7001417958,97157,On Time,2.0,3.14,Traffic
7983443604,86341,On Time,2.0,4.46,Traffic
3057907418,51671,On Time,-1.0,0.84,
3312147996,12618,Slightly Delayed,14.0,2.1,Traffic
6822269883,51677,On Time,-1.0,1.99,
5004539711,91697,Slightly Delayed,6.0,3.8,Traffic
2426015858,62295,Slightly Delayed,10.0,0.75,Traffic
4415332793,23596,On Time,5.0,0.56,Traffic
1256813796,67012,On Time,1.0,1.78,Traffic
633633688,41759,Slightly Delayed,9.0,0.56,Traffic
8311814996,15205,Slightly Delayed,13.0,1.32,Traffic
1441735184,50605,On Time,5.0,2.86,Traffic
1525742840,32237,On Time,-5.0,3.19,
1947080315,61905,Slightly Delayed,15.0,4.8,Traffic
5682081545,45875,On Time,3.0,3.82,Traffic
8100817128,91888,Slightly Delayed,12.0,4.58,Traffic
6051792089,59903,On Time,2.0,4.95,Traffic
1158173915,58366,Significantly Delayed,26.0,2.95,Traffic
266072469,15434,Slightly Delayed,13.0,1.84,Traffic
2529883737,39897,On Time,-3.0,2.12,
9090089969,84901,Slightly Delayed,8.0,1.53,Traffic
7102272749,19086,On Time,3.0,1.68,Traffic
4948925080,74253,On Time,-4.0,3.58,
9463013186,11867,On Time,-2.0,4.55,
5581013292,54572,Slightly Delayed,15.0,0.55,Traffic
7009619835,83314,On Time,-1.0,1.39,
9177283950,76531,Slightly Delayed,10.0,3.56,Traffic
9359187866,2758,Slightly Delayed,13.0,4.37,Traffic
1524480475,95253,Significantly Delayed,18.0,3.15,Traffic
3829990099,51048,On Time,-4.0,0.58,
1058609445,24272,On Time,-4.0,4.14,
1022764286,16048,On Time,-4.0,0.55,
1913299658,36708,On Time,1.0,2.28,Traffic
5305443623,17051,On Time,-4.0,1.82,
4074369199,30054,On Time,2.0,2.09,Traffic
9966404015,89111,On Time,-2.0,1.18,
3192917514,10976,On Time,4.0,2.35,Traffic
1256718210,45443,Slightly Delayed,10.0,3.15,Traffic
6067839426,82492,On Time,-1.0,2.57,
2254923956,71496,Significantly Delayed,23.0,0.52,Traffic
7367673526,22866,On Time,2.0,1.77,Traffic
9467422683,23501,On Time,-1.0,2.96,
819853692,46537,On Time,-5.0,2.08,
3070834475,15125,On Time,5.0,0.72,Traffic
3620552357,26110,On Time,0.0,3.16,
5938542755,91330,On Time,-4.0,3.7,
9315535975,62494,Significantly Delayed,27.0,1.92,Traffic
3547873471,10442,On Time,5.0,2.93,Traffic
6546999829,90775,On Time,3.0,4.74,Traffic
9039495201,92126,On Time,-5.0,1.48,
99708985,8566,Slightly Delayed,9.0,3.32,Traffic
6312811061,59483,Slightly Delayed,14.0,1.32,Traffic
3915885220,75178,On Time,4.0,1.53,Traffic
6654736751,61095,On Time,-4.0,2.57,
841915361,25472,On Time,-4.0,4.98,
2543233800,76752,Slightly Delayed,12.0,4.12,Traffic
5271947935,70987,On Time,-4.0,2.41,
6339554317,28470,On Time,-4.0,4.17,
1840475676,92449,On Time,0.0,4.68,
6812031667,20307,On Time,3.0,3.86,Traffic
3031698482,43787,On Time,4.0,0.57,Traffic
7902025520,96782,Slightly Delayed,6.0,3.29,Traffic
1969446314,93399,On Time,4.0,4.35,Traffic
9949497098,92577,Slightly Delayed,9.0,0.98,Traffic
4572338018,11129,Slightly Delayed,7.0,1.84,Traffic
2964153358,60394,On Time,-5.0,1.46,
7642038633,99317,Significantly Delayed,30.0,4.66,Traffic
8208980848,53453,On Time,-4.0,3.18,
3343789681,53744,Significantly Delayed,25.0,3.43,Traffic
9478305481,33984,Slightly Delayed,15.0,0.51,Traffic
3475260976,37563,Slightly Delayed,13.0,4.22,Traffic
3665443705,33503,Slightly Delayed,12.0,1.7,Traffic
673592541,48217,On Time,0.0,3.39,
8074949320,81625,On Time,-3.0,2.17,
8056021378,67163,Slightly Delayed,11.0,1.29,Traffic
2331582000,12171,On Time,-3.0,1.51,
5844776722,57666,On Time,1.0,2.1,Traffic
8426465860,59023,On Time,-5.0,4.2,
9057555029,70770,Slightly Delayed,6.0,2.9,Traffic
2210486526,78433,On Time,0.0,3.8,
6421432903,36013,On Time,2.0,2.92,Traffic
3562901354,30335,On Time,0.0,4.33,
8194268842,31210,On Time,5.0,0.7,Traffic
7524467684,41508,On Time,-1.0,0.79,
1254195766,20073,On Time,-2.0,1.55,
6476646153,42014,Slightly Delayed,9.0,1.3,Traffic
8278568103,77200,On Time,-3.0,2.32,
8589621333,21113,On Time,-3.0,0.97,
8531683720,45775,On Time,4.0,3.67,Traffic
327291657,95819,On Time,-4.0,3.94,
6159164139,28967,On Time,5.0,2.49,Traffic
8029863164,94072,On Time,-2.0,3.57,
9387824629,92156,Significantly Delayed,17.0,2.16,Traffic
3289836195,76199,Significantly Delayed,22.0,3.3,Traffic
5001931575,22159,Significantly Delayed,19.0,0.79,Traffic
7258292820,51026,Significantly Delayed,25.0,4.06,Traffic
4924862857,41365,Slightly Delayed,15.0,0.93,Traffic
8666314034,50429,On Time,3.0,2.06,Traffic
6775326324,59090,Slightly Delayed,8.0,2.08,Traffic
6092636899,73041,On Time,1.0,1.85,Traffic
4115558056,20348,On Time,0.0,4.64,
2352136184,27659,Significantly Delayed,24.0,3.87,Traffic
1706445141,73737,Slightly Delayed,9.0,3.29,Traffic
9000165912,50130,Significantly Delayed,23.0,0.75,Traffic
7457305850,28367,On Time,5.0,0.78,Traffic
9685973820,22198,Slightly Delayed,12.0,4.87,Traffic
168067196,42592,On Time,5.0,2.65,Traffic
6105240201,59775,Slightly Delayed,8.0,2.23,Traffic
1888247163,77605,On Time,-1.0,1.35,
7145162326,64500,Slightly Delayed,10.0,4.58,Traffic
7611231659,1857,Significantly Delayed,25.0,3.53,Traffic
4508784747,45529,Slightly Delayed,12.0,2.15,Traffic
2567590825,2575,On Time,0.0,1.04,
9255982861,75663,On Time,5.0,3.98,Traffic
4102063254,14319,Significantly Delayed,22.0,3.26,Traffic
7373931740,4116,On Time,2.0,2.53,Traffic
5682816404,14009,On Time,4.0,2.61,Traffic
544018743,23075,Slightly Delayed,6.0,3.05,Traffic
3292929952,65834,Slightly Delayed,11.0,3.13,Traffic
9144790321,32954,Slightly Delayed,15.0,1.54,Traffic
9075991438,58668,On Time,1.0,2.31,Traffic
3634813810,73783,Significantly Delayed,27.0,4.53,Traffic
8250406975,64277,On Time,-1.0,4.77,
5877618756,23099,On Time,-4.0,3.29,
2419292139,21081,Slightly Delayed,11.0,4.34,Traffic
9547123332,86656,On Time,-4.0,1.9,
6968636396,60048,On Time,-2.0,4.28,
5247557644,72372,On Time,-2.0,4.88,
7731193394,10460,Significantly Delayed,27.0,2.35,Traffic
6048321120,48142,Slightly Delayed,8.0,4.49,Traffic
8494582006,29476,On Time,-3.0,1.97,
5600781757,96115,On Time,-1.0,4.6,
495091707,99245,Slightly Delayed,12.0,4.94,Traffic
3239613823,91047,On Time,1.0,3.19,Traffic
3643352219,94768,On Time,-3.0,4.43,
2051599638,97807,Significantly Delayed,16.0,1.59,Traffic
3514859549,33736,On Time,-3.0,3.69,
3907599008,68561,On Time,0.0,0.79,
1534993603,97084,On Time,-5.0,1.96,
8980701254,94420,Slightly Delayed,8.0,3.18,Traffic
6695408903,37440,Slightly Delayed,12.0,1.18,Traffic
3268455899,19152,On Time,0.0,1.82,
7809161755,84449,On Time,2.0,4.72,Traffic
8873697539,41581,On Time,1.0,1.04,Traffic
8603941640,20405,On Time,-4.0,4.57,
8308184279,64196,On Time,5.0,2.24,Traffic
7572826287,74511,On Time,-2.0,0.87,
7478396641,37146,Slightly Delayed,12.0,3.92,Traffic
3569283921,26141,On Time,-1.0,3.68,
9947619677,65941,On Time,-4.0,2.12,
5396237918,49918,On Time,5.0,4.88,Traffic
455878765,6556,On Time,1.0,1.66,Traffic
2079195080,84399,On Time,-2.0,2.75,
6104211214,5923,On Time,2.0,2.14,Traffic
9442939134,44610,On Time,-5.0,0.71,
3317293496,42288,On Time,-3.0,0.98,
8243326501,24700,On Time,1.0,2.33,Traffic
4109483569,22588,Slightly Delayed,9.0,4.29,Traffic
5390352336,17564,On Time,2.0,1.24,Traffic
2581584982,92740,On Time,1.0,2.11,Traffic
1668737869,21499,On Time,-3.0,0.92,
5046906329,55251,On Time,3.0,3.21,Traffic
2536833157,29809,On Time,-2.0,1.72,
9176170352,64871,On Time,0.0,3.69,
833930925,71285,On Time,-4.0,0.69,
8515226099,86830,On Time,-2.0,1.59,
2023020278,3627,Slightly Delayed,13.0,2.68,Traffic
2840526544,3957,On Time,2.0,3.86,Traffic
7267422945,24170,On Time,-4.0,1.87,
9400777426,22677,Slightly Delayed,8.0,4.32,Traffic
3298603544,64773,Significantly Delayed,22.0,1.48,Traffic
4479973293,76853,On Time,4.0,4.0,Traffic
356236208,89331,On Time,5.0,4.65,Traffic
6699845542,79038,On Time,-5.0,1.39,
3106057977,21621,On Time,-3.0,1.82,
1905367587,6217,On Time,-2.0,4.47,
169590729,45869,On Time,-4.0,3.47,
9820743709,57086,On Time,2.0,0.96,Traffic
6605882211,39274,Significantly Delayed,25.0,2.51,Traffic
9517765444,20603,On Time,-3.0,1.26,
7766311749,54135,On Time,-2.0,1.39,
742238239,59655,On Time,2.0,2.94,Traffic
3146141485,19370,On Time,4.0,1.05,Traffic
6633702824,32567,On Time,-3.0,3.5,
5033749011,78614,On Time,-2.0,2.88,
4009496217,19960,On Time,3.0,1.98,Traffic
4284473821,70335,On Time,3.0,2.84,Traffic
8860588793,44421,On Time,1.0,4.93,Traffic
5305428485,48428,On Time,4.0,2.59,Traffic
676278878,11530,On Time,-1.0,4.7,
9459854097,52270,On Time,-2.0,3.36,
3895596621,53909,On Time,-3.0,3.75,
7750915110,96593,Slightly Delayed,7.0,3.28,Traffic
5173951989,62728,On Time,-4.0,4.74,
6388954643,46446,On Time,-2.0,1.85,
